topic_id	tweet_id	tweet_url	tweet_text	claim	claim_worthiness
covid-19	1237490814424678401	https://twitter.com/user/status/1237490814424678401	Dr Ron Daniels, senior ITU consultant, points out an inescapable truth: “We have half as many intensive care beds per capita as Italy does.” Whatever @borisjohnson may claim, a decade of brutal, unrelenting NHS underfunding leaves us woefully ill-prepared for #COVID19. https://t.co/8JJPxEpJgZ	1	1
covid-19	1237481293836926979	https://twitter.com/user/status/1237481293836926979	#coronavirus Italy update: Codogno, the first town to face lockdown about three weeks ago, just reported that the number of new infected patients has reached 0. The lockdown works: the draconian measures imposed on the area made this happen in just a few weeks.	1	1
covid-19	1237119450731683846	https://twitter.com/user/status/1237119450731683846	Personally, I feel like we should replicate this in England. Just scrap the league and rank the teams in alphabetical order, then we can return to normality next season. https://t.co/SYbGsrNAUu	0	0
covid-19	1236712523501428736	https://twitter.com/user/status/1236712523501428736	Alhamdulillah ✌ #Modi's visit to Dhaka postponed due to countrywide massive protests. They said this discission is for #CoronaVirus but It's absolutely face saving reason. So how's the massive protests modiji? - Fantastic? 😉 https://t.co/5vbLEatvL7	1	0
covid-19	1237387357759754240	https://twitter.com/user/status/1237387357759754240	"/translation/ ""Doc, what to do to avoid Corona?"" ""Doc, what can we do, we're living in squatters area, we don't have water sometimes, the house is cramped, and also, we can't have a proper meal to eat."" This is the reality. #nCoV19 is still a class issue. https://t.co/mr0ioEumc7"	1	0
covid-19	1236880855903109121	https://twitter.com/user/status/1236880855903109121	Seattle copying Korean drive-thru-testing. “Seattle has turned a hospital garage lot into a drive-through clinic that can test a person every 5 min— results within a day or so. But the idea also about safety— doesn’t put hospital HCWs at risk.” #COVID19 https://t.co/CS3IoDcVx6	1	1
covid-19	1237281410701864967	https://twitter.com/user/status/1237281410701864967	make it one million and Im in https://t.co/9G93tALIDl	0	0
covid-19	1237447838948302849	https://twitter.com/user/status/1237447838948302849	Thousands have died #Coronavirus. The stock market has collapsed. Recession may be imminent. And the so-called President spent the weekend at a Florida golf resort. Pathetic. https://t.co/grWXjpR849	1	1
covid-19	1236850730163560448	https://twitter.com/user/status/1236850730163560448	#CoronavirusOutbreak #DontPanicBeCautious It is always good to practice good hygiene!! At Omid Dental here in South Gate, we are prepared to protect our patients!! https://t.co/o9ymrc77i1	0	0
covid-19	1237295162394583040	https://twitter.com/user/status/1237295162394583040	Roughly 4000 people have died so far from #Coronavirus Global markets in chaos. During 2014/15 Ebola outbreak, roughly 30,000 people died in Liberia, Sierra Leone and Guinea. Markets didn't even notice. The heartbreaking reality of being on the margins of the global economy.	1	1
covid-19	1237192137751449600	https://twitter.com/user/status/1237192137751449600	Hanbin worked with the same business group that helped him to get masks for COVID-19 to volunteer at a children's center last year, where they held Christmas parties and he dressed up as Santa.. (im not crying)	1	0
covid-19	1237437814301773825	https://twitter.com/user/status/1237437814301773825	If it turns out we are immune I’m going straight to Wuhan to roll on the floor https://t.co/hxGzivv80i	0	0
covid-19	1237570737788948481	https://twitter.com/user/status/1237570737788948481	When the Seattle researchers found #coronavirus in one of the samples, the message from the federal government was: “Stop testing.” https://t.co/MKcOAnS1Hl	1	1
covid-19	1237014735398285312	https://twitter.com/user/status/1237014735398285312	Stock market in bad shape, Corona virus causing huge unrest in America. Just curious if Trump supporters ok with President having a political fundraiser today?	1	1
covid-19	1237132055839936514	https://twitter.com/user/status/1237132055839936514	President Trump, hellbent on re-election, is focused on massaging numbers and silencing bearers of bad news. That’s what autocrats do. And it’s endangering lives. Want proof? Look at all the folks wheeling @s at me about how #Covid2019 is just a flu. https://t.co/mEOIRHQuRO	1	0
covid-19	1237159556943413248	https://twitter.com/user/status/1237159556943413248	Trump’s payroll-tax cut will NOT help hourly wage earners, who would pay NO tax if businesses close, and they can’t work. What’s needed: ▶️Free #coronavirus tests ▶️Free healthcare for #COVID19 ▶️Paid sick leave In a #pandemic, we are only as healthy as the LEAST healthy.	1	1
covid-19	1237228706818654208	https://twitter.com/user/status/1237228706818654208	This is the #coronavirus content we NEED 😂😂🇺🇸 https://t.co/GwjzUkb16U	0	0
covid-19	1237303666920394753	https://twitter.com/user/status/1237303666920394753	COVID-19 cases in the Philippines jumped from 24 to 35 in less than 12 hours. This is seriously ALARMING. Stay safe everyone! https://t.co/bNBFAun6Ju	1	1
covid-19	1237495469397475331	https://twitter.com/user/status/1237495469397475331	The fact that some parents don't want school to close because of #COVID19 because they don't have childcare and some can't afford to replace the school meal their child will miss is all you need to know about America.	1	1
covid-19	1237258789973188608	https://twitter.com/user/status/1237258789973188608	🇮🇹 Never seen anything like it. 🏥 In Italy the @DPCgov shared all latest #COVID19 data on @github: • National trend • JSON data • Provinces data • Regions data • Summary cards • Areas There are already PRs for adding APIs &amp; English translations. https://t.co/35Q4SeyAzX https://t.co/xtte53dCsk	1	1
covid-19	1236871650936680449	https://twitter.com/user/status/1236871650936680449	#Seventeen @pledis_17 HOSHI secretly (without informing Pledis) donated 50M through Hope Bridge Association of the National Disaster Relief. The donation will be used to purchase supplies for the underprivileged affected by COVID-19 and to support medical staffs &amp; volunteers https://t.co/YD9HV7pfFt	1	0
covid-19	1236708567471833090	https://twitter.com/user/status/1236708567471833090	corona come take me i hate it here	0	0
covid-19	1237522249118171136	https://twitter.com/user/status/1237522249118171136	That girl was tapping the railing like she was applying a light coat of FENTY Trophy Wife. She looks like she’s never washed a plate in her life. Where’s the vim?? https://t.co/8XULpwjY19	0	0
covid-19	1237365610486599681	https://twitter.com/user/status/1237365610486599681	Been hearing a lot about ‘the media’ causing #coronavirus hysteria among people. Italy didn’t shut down because of ‘the media’. The Dow isn’t volatile because of ‘the media’. Making people distrust facts and information during a health crisis is dangerous. The end.	1	1
covid-19	1236793863127347200	https://twitter.com/user/status/1236793863127347200	All of us in January when we learned about corona virus... https://t.co/E9oJ7VBRsB	0	0
covid-19	1237242220400373761	https://twitter.com/user/status/1237242220400373761	MANILA: CLASSES ARE SUSPENDED UNTIL MARCH 15 BECAUSE OF COVID-19 OUTBREAK UST: due to the suspension of classes, we will maximize the use of blackboard app for online classes Meanwhile, mga tarantado kong kaklase during online class: https://t.co/26ZxWaEDfc	0	0
covid-19	1237307936235327489	https://twitter.com/user/status/1237307936235327489	Hey @VP. I'm one of the 'Australian experts' that wrote the list of #COVID19 prevention tips you’re holding. They're meant to be IN ADDITION to: ✅ Access to free testing &amp; health care ✅ Widespread #COVID19 testing &amp; lab-based surveillance ✅ Paid leave arrangements https://t.co/CKMCndRJfA	1	1
covid-19	332105177307947008	https://twitter.com/user/status/332105177307947008	@MaxAub1 What is this Corona virus?	0	0
covid-19	1236980675674341376	https://twitter.com/user/status/1236980675674341376	Trump is running a governmental shell game, a rigged round of three-card monte. He’s set up his folding table on America’s street corner, continues to steal our money, siphoning it into Mar-a-lago and otherwise leaving ailing Americans to fend for themselves. https://t.co/PnJMh4416i	1	1
covid-19	1236636155153547265	https://twitter.com/user/status/1236636155153547265	Marikina is and will always be the superior city in Metro Manila https://t.co/NxmLtxGPhm	0	0
covid-19	1236914622814466048	https://twitter.com/user/status/1236914622814466048	Seems like this virus attacks people with no melanin. Haven't seen a black person who caught the virus. I guess the ancestors are finally fighting back. #CoronavirusOutbreak	1	1
covid-19	1237415795740692480	https://twitter.com/user/status/1237415795740692480	#Coronavirus All of us need to be careful but there is no need to panic. On the other hand, let's not be complacent either. Accept this challenging situation &amp; see how you can use it constructively. Perhaps, Nature wants everybody to slow down a little from the rush they are in.	0	0
covid-19	1236834780487888897	https://twitter.com/user/status/1236834780487888897	[NEWS] Naver #BAEKHYUN EXO Baekhyun donates 50 million won to prevent the spread of Corona 19 @weareoneEXO #EXO #엑소 @B_hundred_Hyun Please click the link below for more details 🔗https://t.co/c9diM6XfXj https://t.co/X903MJEk1v	1	1
covid-19	1237573431308120064	https://twitter.com/user/status/1237573431308120064	Influenza B has killed 136 US children this year. COVID-19 has killed ZERO children this year. ZERO schools have been closed to stop the spread of Infuenza B - a known child killer. Schools everywhere are being closed to stop COVID-19 - a virus which does not kill children.	1	1
covid-19	1237543113591107585	https://twitter.com/user/status/1237543113591107585	A friend got suddenly sick after flying, with all the #coronavirus symptoms. He called the hotline in NYC and was told in order to even *find out where to get tested,* he has to have ALL of these: 1) cough too uncontrollable to speak 2) difficulty breathing and 3) fever &gt; 102	1	0
covid-19	1236829816978132993	https://twitter.com/user/status/1236829816978132993	@DrPaulGosar It’s called Covid-19 not wuhan virus	1	0
covid-19	1237453381175820289	https://twitter.com/user/status/1237453381175820289	Gov. Polis declared a state of emergency in CO and will make sure service industry folks get paid sick leave, is demanding out of pocket testing costs be waived and is opening up a drive-up testing facility. This is how it's done. #CoronavirusOutbreak https://t.co/r5tooDYgl2	1	1
covid-19	1237562539124248578	https://twitter.com/user/status/1237562539124248578	A frustrated doctor eventually told us that my spouse didn't qualify for #COVID19 testing. Though we had been in Paris last week and spent time in airports and on planes with international travelers...and now my spouse had a fever...we don't meet the testing criteria.	1	1
covid-19	1237405948085501953	https://twitter.com/user/status/1237405948085501953	"Trump's ex-homeland security adviser is pleading publicly for more urgent govt action, calling covid-19 a ""fire that threatens to burn out of control"" and overwhelm US hospitals in 10 days VP Pence just opened WH meeting w/health insurance companies by praising Trump's response"	1	1
covid-19	1237437380929499138	https://twitter.com/user/status/1237437380929499138	To all of you panic-buying over #coronavirus, two small requests - please don't - buy something for your local foodbank instead https://t.co/EEeSlyHqgQ	0	0
covid-19	1237201371750895617	https://twitter.com/user/status/1237201371750895617	After months of screwing up COVID-19 planning, then weeks of laughing and lying about it, conservatives are starting to throw in the towel with a new approach: make up a name to appeal to their supporters xenophobia and racism. And then attack Dems for not using the fake name....	1	0
covid-19	1237094706477174784	https://twitter.com/user/status/1237094706477174784	Breaking: Congress prepares to shutter Capitol Hill for coronavirus, opens telework center https://t.co/dShkLVPmFO	1	1
